Date,5년 ~ 7년
2015.9.2,0.00593574
2015.9.3,0.00600454
2015.9.4,0.00606006
2015.9.5,0.00611046
2015.9.6,0.00615966
2015.9.7,0.00626252
2015.9.8,0.00631502
2015.9.9,0.00639509
2015.9.10,0.00644278
2015.9.11,0.00649412
2015.9.12,0.00654269
2015.9.13,0.00662068
2015.9.14,0.00666894
2015.9.15,0.00673081
2015.9.16,0.00678084
2015.9.17,0.00684962
2015.9.18,0.006914
2015.9.19,0.00697868
2015.9.20,0.00704371
2015.9.21,0.00710317
2015.9.22,0.00715729
2015.9.23,0.00718697
2015.9.24,0.00721653
2015.9.25,0.00726412
2015.9.26,0.00729933
2015.9.27,0.00736343
2015.9.28,0.00747878
2015.9.29,0.00753197
2015.9.30,0.00758025
2015.10.1,0.00760165
2015.10.2,0.00762558
2015.10.3,0.0078624
2015.10.4,0.00788044
2015.10.5,0.00796613
2015.10.6,0.0080247
2015.10.7,0.00811799
2015.10.8,0.00817725
2015.10.9,0.00824307
2015.10.10,0.00831017
2015.10.11,0.00868664
2015.10.12,0.00877106
2015.10.13,0.00888765
2015.10.14,0.00893416
2015.10.15,0.00902275
2015.10.16,0.00912141
2015.10.17,0.00927346
2015.10.18,0.00943035
2015.10.19,0.00953851
2015.10.20,0.00966577
2015.10.21,0.00974427
2015.10.22,0.0098224
2015.10.23,0.00989893
2015.10.24,0.01019233
2015.10.25,0.01034827
2015.10.26,0.01081234
2015.10.27,0.0109764
2015.10.28,0.01117578
2015.10.29,0.01136144
2015.10.30,0.01179506
2015.10.31,0.01196066
2015.11.1,0.01210969
2015.11.2,0.01228938
2015.11.3,0.01253186
2015.11.4,0.01277073
2015.11.5,0.01318613
2015.11.6,0.01337646
2015.11.7,0.01476811
2015.11.8,0.0150935
2015.11.9,0.01559134
2015.11.10,0.01592164
2015.11.11,0.01605551
2015.11.12,0.01625196
2015.11.13,0.01653831
2015.11.14,0.01678439
2015.11.15,0.01691876
2015.11.16,0.01714486
2015.11.17,0.01734009
2015.11.18,0.01748153
2015.11.19,0.01755084
2015.11.20,0.01761835
2015.11.21,0.01782122
2015.11.22,0.01794709
2015.11.23,0.01820898
2015.11.24,0.01838176
2015.11.25,0.01852585
2015.11.26,0.01867596
2015.11.27,0.01877198
2015.11.28,0.01894779
2015.11.29,0.01905618
2015.11.30,0.0191292
2015.12.1,0.01922641
2015.12.2,0.01936931
2015.12.3,0.01947964
2015.12.4,0.01958928
2015.12.5,0.01967638
2015.12.6,0.0200257
2015.12.7,0.0201692
2015.12.8,0.02026203
2015.12.9,0.02027984
2015.12.10,0.02031792
2015.12.11,0.02048693
2015.12.12,0.02055956
2015.12.13,0.0206927
2015.12.14,0.02084337
2015.12.15,0.02093548
2015.12.16,0.02106228
2015.12.17,0.02114377
2015.12.18,0.02473545
2015.12.19,0.02484972
2015.12.20,0.02492543
2015.12.21,0.02502438
2015.12.22,0.02509756
2015.12.23,0.02525945
2015.12.24,0.02533606
2015.12.25,0.02537686
2015.12.26,0.02543346
2015.12.27,0.0255637
2015.12.28,0.02566034
2015.12.29,0.02570388
2015.12.30,0.02576983
2015.12.31,0.0258131
2016.1.1,0.02590005
2016.1.2,0.0260373
2016.1.3,0.02611494
2016.1.4,0.0262258
2016.1.5,0.02625902
2016.1.6,0.02630977
2016.1.7,0.02636597
2016.1.8,0.02647242
2016.1.9,0.02662375
2016.1.10,0.02683675
2016.1.11,0.02709483
2016.1.12,0.02756159
2016.1.13,0.02786676
2016.1.14,0.02837739
2016.1.15,0.02854935
2016.1.16,0.02900519
2016.1.17,0.02915748
2016.1.18,0.02931137
2016.1.19,0.02957472
2016.1.20,0.02978244
2016.1.21,0.03027234
2016.1.22,0.0308045
2016.1.23,0.03106277
2016.1.24,0.03144826
2016.1.25,0.03180516
2016.1.26,0.0319601
2016.1.27,0.03215921
2016.1.28,0.03290939
2016.1.29,0.03315336
2016.1.30,0.03418446
2016.1.31,0.0370265
2016.2.1,0.03761874
2016.2.2,0.03800871
2016.2.3,0.03850409
2016.2.4,0.03914616
2016.2.5,0.04017683
2016.2.6,0.04124872
2016.2.7,0.04242868
2016.2.8,0.04361782
2016.2.9,0.04609791
2016.2.10,0.04761667
2016.2.11,0.04831427
2016.2.12,0.04895024
2016.2.13,0.04955029
2016.2.14,0.05112478
2016.2.15,0.05183588
2016.2.16,0.05241972
2016.2.17,0.05314126
2016.2.18,0.05360012
2016.2.19,0.0542685
2016.2.20,0.05478479
2016.2.21,0.05582296
2016.2.22,0.05668704
2016.2.23,0.05738428
2016.2.24,0.0588483
2016.2.25,0.05967469
2016.2.26,0.06053397
2016.2.27,0.06102588
2016.2.28,0.09709361
2016.2.29,0.09771786
2016.3.1,0.09848421
2016.3.2,0.099067
2016.3.3,0.09956064
2016.3.4,0.10102731
2016.3.5,0.1023356
2016.3.6,0.10305622
2016.3.7,0.10362643
2016.3.8,0.10423719
2016.3.9,0.10508615
2016.3.10,0.10554617
2016.3.11,0.10612451
2016.3.12,0.10652049
2016.3.13,0.1069183
2016.3.14,0.10744058
2016.3.15,0.10794424
2016.3.16,0.10837266
2016.3.17,0.10885296
2016.3.18,0.10925516
2016.3.19,0.10957298
2016.3.20,0.11058223
2016.3.21,0.11106901
2016.3.22,0.11227544
2016.3.23,0.11267227
2016.3.24,0.11307002
2016.3.25,0.11345361
2016.3.26,0.11393099
2016.3.27,0.11434485
2016.3.28,0.11489184
2016.3.29,0.11541703
2016.3.30,0.11609032
2016.3.31,0.12378466
2016.4.1,0.12379752
2016.4.2,0.12415624
2016.4.3,0.12530912
2016.4.4,0.12567039
2016.4.5,0.1261955
2016.4.6,0.12667491
2016.4.7,0.12711279
2016.4.8,0.12756924
2016.4.9,0.1280212
2016.4.10,0.12871928
2016.4.11,0.1293367
2016.4.12,0.12993537
2016.4.13,0.13048458
2016.4.14,0.13094791
2016.4.15,0.13161768
2016.4.16,0.13246122
2016.4.17,0.13349102
2016.4.18,0.13448394
2016.4.19,0.1350515
2016.4.20,0.13574402
2016.4.21,0.1364711
2016.4.22,0.14260639
2016.4.23,0.14325716
2016.4.24,0.14400401
2016.4.25,0.14550375
2016.4.26,0.14690007
2016.4.27,0.14919896
2016.4.28,0.15146839
2016.4.29,0.15428558
2016.4.30,0.15558193
2016.5.1,0.15828908
2016.5.2,0.27136877
2016.5.3,0.27382716
2016.5.4,0.27708515
2016.5.5,0.2801792
2016.5.6,0.28366445
2016.5.7,0.29800275
2016.5.8,0.30102739
2016.5.9,0.30827872
2016.5.10,0.31460334
2016.5.11,0.32453821
2016.5.12,0.3307662
2016.5.13,0.33507914
2016.5.14,0.34614329
2016.5.15,0.39543153
2016.5.16,0.39923248
2016.5.17,0.40256146
2016.5.18,0.40841936
2016.5.19,0.4110946
2016.5.20,0.41370737
2016.5.21,0.41708106
2016.5.22,0.44548125
2016.5.23,0.45459796
2016.5.24,0.46163436
2016.5.25,0.47056943
2016.5.26,0.47415776
2016.5.27,0.52305898
2016.5.28,0.52821641
2016.5.29,0.57858015
2016.5.30,0.58806062
2016.5.31,0.59646364
2016.6.1,0.65434778
2016.6.2,0.67207013
2016.6.3,0.67985712
2016.6.4,0.69653901
2016.6.5,0.71617802
2016.6.6,0.78313691
2016.6.7,0.86155749
2016.6.8,0.89379666
2016.6.9,0.92473665
2016.6.10,0.96625445
2016.6.11,0.99345683
2016.6.12,1.03665749
2016.6.13,1.17286522
2016.6.14,1.49896098
2016.6.15,1.53816953
2016.6.16,1.55718194
2016.6.17,1.62474161
2016.6.18,1.65015416
2016.6.19,1.66958543
2016.6.20,1.68891857
2016.6.21,1.71308163
2016.6.22,1.74300668
2016.6.23,1.76658304
2016.6.24,1.86880668
2016.6.25,1.92818874
2016.6.26,1.98108324
2016.6.27,2.01382414
2016.6.28,2.02863486
2016.6.29,2.04365381
2016.6.30,2.05424478
2016.7.1,2.0697575
2016.7.2,2.08457367
2016.7.3,2.09940001
2016.7.4,2.12357423
2016.7.5,2.13467225
2016.7.6,2.14894326
2016.7.7,2.15903051
2016.7.8,2.23879927
2016.7.9,2.27825433
2016.7.10,2.30882681
2016.7.11,2.32161077
2016.7.12,2.33329491
2016.7.13,2.34356538
2016.7.14,2.35482888
2016.7.15,2.36359223
2016.7.16,2.39011909
2016.7.17,2.40240523
2016.7.18,2.41773229
2016.7.19,2.44349354
2016.7.20,2.46750827
2016.7.21,2.47634321
2016.7.22,2.48142624
2016.7.23,2.51440845
2016.7.24,2.52839769
2016.7.25,2.55192899
2016.7.26,2.61267731
2016.7.27,2.63059071
2016.7.28,2.70570487
2016.7.29,2.7102658
2016.7.30,2.7147234
2016.7.31,2.71828618
2016.8.1,2.72068081
2016.8.2,2.72937528
2016.8.3,2.7371921
2016.8.4,2.74614073
2016.8.5,2.75221204
2016.8.6,2.8885219
2016.8.7,2.8992214
2016.8.8,2.91070441
2016.8.9,2.91805608
2016.8.10,2.92533459
2016.8.11,2.93276963
2016.8.12,2.94104767
2016.8.13,2.94367248
2016.8.14,2.94837104
2016.8.15,2.95416124
2016.8.16,2.95781157
2016.8.17,2.96015406
2016.8.18,2.96362269
2016.8.19,2.96757959
2016.8.20,2.97031103
2016.8.21,2.97346649
2016.8.22,2.97765371
2016.8.23,2.98313684
2016.8.24,2.98867254
2016.8.25,2.99032166
2016.8.26,2.99613417
2016.8.27,3.00489585
2016.8.28,3.01038054
2016.8.29,3.01627408
2016.8.30,3.02298719
2016.8.31,3.02895557
2016.9.1,3.0312484
2016.9.2,3.0373147
2016.9.3,3.04254186
2016.9.4,3.04879272
2016.9.5,3.05533155
2016.9.6,3.06034895
2016.9.7,3.06622849
2016.9.8,3.07113596
2016.9.9,3.07613569
2016.9.10,3.08110406
2016.9.11,3.08716406
2016.9.12,3.09308246
2016.9.13,3.10077314
2016.9.14,3.10577227
2016.9.15,3.10996975
2016.9.16,3.11670137
2016.9.17,3.12265985
2016.9.18,3.12891009
2016.9.19,3.13410988
2016.9.20,3.1171429
2016.9.21,3.12027833
2016.9.22,3.12577554
2016.9.23,3.13073685
2016.9.24,3.13511035
2016.9.25,3.14154751
2016.9.26,3.14693905
2016.9.27,3.15185572
2016.9.28,3.15696827
2016.9.29,3.16258268
2016.9.30,3.16689743
2016.10.1,3.16983183
2016.10.2,3.17228195
2016.10.3,3.17487677
2016.10.4,3.17716316
2016.10.5,3.18051362
2016.10.6,3.18418838
2016.10.7,3.18817914
2016.10.8,3.19199531
2016.10.9,3.19533048
2016.10.10,3.19778261
2016.10.11,3.20046266
2016.10.12,3.20303875
2016.10.13,3.20689569
2016.10.14,3.21016407
2016.10.15,3.21166598
2016.10.16,3.21368974
2016.10.17,3.21945653
2016.10.18,3.22366411
2016.10.19,3.22680563
2016.10.20,3.2303926
2016.10.21,3.23327017
2016.10.22,3.23417893
2016.10.23,3.23617447
2016.10.24,3.23811521
2016.10.25,3.24064882
2016.10.26,3.24237115
2016.10.27,3.24420868
2016.10.28,3.24674547
2016.10.29,3.24663078
2016.10.30,3.24663644
2016.10.31,3.24830621
2016.11.1,3.25023486
2016.11.2,3.25292188
2016.11.3,3.25429403
2016.11.4,3.25649053
2016.11.5,3.25839623
2016.11.6,3.26116857
2016.11.7,3.2639895
2016.11.8,3.26660326
2016.11.9,3.26990306
2016.11.10,3.25771767
2016.11.11,3.26069548
2016.11.12,3.26354273
2016.11.13,3.26700122
2016.11.14,3.27006384
2016.11.15,3.27302246
2016.11.16,3.28167148
2016.11.17,3.28395443
2016.11.18,3.28711496
2016.11.19,3.28868365
2016.11.20,3.29213219
2016.11.21,3.29586436
2016.11.22,3.29882527
2016.11.23,3.30263406
2016.11.24,3.30451938
2016.11.25,3.30369663
2016.11.26,3.30703175
2016.11.27,3.31016513
2016.11.28,3.31316189
2016.11.29,3.31642639
2016.11.30,3.32073262
2016.12.1,3.32446002
2016.12.2,3.32442028
2016.12.3,3.32639275
2016.12.4,3.32934597
2016.12.5,3.3328345
2016.12.6,3.33561441
2016.12.7,3.33880103
2016.12.8,3.34187292
2016.12.9,3.34676318
2016.12.10,3.35032707
2016.12.11,3.35334903
2016.12.12,3.35753797
2016.12.13,3.34091791
2016.12.14,3.34593625
2016.12.15,3.35258305
2016.12.16,3.36069223
2016.12.17,3.36820271
2016.12.18,3.37443829
2016.12.19,3.38137428
2016.12.20,3.38820614
2016.12.21,3.40587116
2016.12.22,3.41253988
2016.12.23,3.41774379
2016.12.24,3.42124983
2016.12.25,3.42806733
2016.12.26,3.43405258
2016.12.27,3.44116653
2016.12.28,3.44624835
2016.12.29,3.44715825
2016.12.30,3.45210354
2016.12.31,3.45617482
2017.1.1,3.46145295
2017.1.2,3.46818752
2017.1.3,3.47242428
2017.1.4,3.48158236
2017.1.5,3.48797534
2017.1.6,3.49688149
2017.1.7,3.5032603
2017.1.8,3.51178781
2017.1.9,3.51920594
2017.1.10,3.52787287
2017.1.11,3.53646293
2017.1.12,3.54509173
2017.1.13,3.55106888
2017.1.14,3.55587491
2017.1.15,3.56009397
2017.1.16,3.56398874
2017.1.17,3.56821463
2017.1.18,3.57301842
2017.1.19,3.58058638
2017.1.20,3.58623248
2017.1.21,3.59267903
2017.1.22,3.60113304
2017.1.23,3.60864021
2017.1.24,3.61615854
2017.1.25,3.62156613
2017.1.26,3.62754998
2017.1.27,3.63452772
2017.1.28,3.64239048
2017.1.29,3.66675302
2017.1.30,3.67076287
2017.1.31,3.67445859
2017.2.1,3.68284736
2017.2.2,3.69240333
2017.2.3,3.70514907
2017.2.4,3.71263025
2017.2.5,3.71737894
2017.2.6,3.72692971
2017.2.7,3.73203667
2017.2.8,3.73748654
2017.2.9,3.74299956
2017.2.10,3.74882898
2017.2.11,3.75359622
2017.2.12,3.76025128
2017.2.13,3.76675714
2017.2.14,3.77152978
2017.2.15,3.78640872
2017.2.16,3.79400869
2017.2.17,3.79953918
2017.2.18,3.80500617
2017.2.19,3.81284272
2017.2.20,3.82305783
2017.2.21,3.83104321
2017.2.22,3.83891187
2017.2.23,3.84577643
2017.2.24,3.78584972
2017.2.25,3.79165877
2017.2.26,3.79702634
2017.2.27,3.80511694
2017.2.28,3.81164389
2017.3.1,3.81822109
2017.3.2,3.82865033
2017.3.3,3.83838296
2017.3.4,3.84568122
2017.3.5,3.85204985
2017.3.6,3.85869998
2017.3.7,3.86731174
2017.3.8,3.87265948
2017.3.9,3.87648403
2017.3.10,3.88172788
2017.3.11,3.88588628
2017.3.12,3.89064904
2017.3.13,3.89614417
2017.3.14,3.90031188
2017.3.15,3.90488478
2017.3.16,3.90998266
2017.3.17,3.91743764
2017.3.18,3.92311184
2017.3.19,3.92899741
2017.3.20,3.9391198
2017.3.21,3.94690979
2017.3.22,3.95620918
2017.3.23,3.96459752
2017.3.24,3.9714834
2017.3.25,3.97713701
2017.3.26,3.98542699
2017.3.27,3.99531718
2017.3.28,3.9944441
2017.3.29,4.00183793
2017.3.30,4.00813774
2017.3.31,4.01556367
2017.4.1,4.022453
2017.4.2,4.02279499
2017.4.3,4.03598241
2017.4.4,4.04871077
2017.4.5,4.06978073
2017.4.6,4.07568499
2017.4.7,4.08131483
2017.4.8,4.08713409
2017.4.9,4.10379066
2017.4.10,4.11261992
2017.4.11,4.11918558
2017.4.12,4.12713304
2017.4.13,4.1351001
2017.4.14,4.14406005
2017.4.15,4.15264299
2017.4.16,4.16358623
2017.4.17,4.17102246
2017.4.18,4.17477979
2017.4.19,4.18059734
2017.4.20,4.18680908
2017.4.21,4.19295166
2017.4.22,4.22115615
2017.4.23,4.22742876
2017.4.24,4.23524354
2017.4.25,4.24435884
2017.4.26,4.25135043
2017.4.27,4.25786409
2017.4.28,4.28216597
2017.4.29,4.28627092
2017.4.30,4.25616437
2017.5.1,4.25877245
2017.5.2,4.26283677
2017.5.3,4.26784041
2017.5.4,4.28224043
2017.5.5,4.2847197
2017.5.6,4.2871146
2017.5.7,4.29000552
2017.5.8,4.29527773
2017.5.9,4.29774428
2017.5.10,4.31976202
2017.5.11,4.29631372
2017.5.12,4.29991871
2017.5.13,4.30211474
2017.5.14,4.30565041
2017.5.15,4.30597658
2017.5.16,4.31058441
2017.5.17,4.32611946
2017.5.18,4.33139073
2017.5.19,4.33520009
2017.5.20,4.33880387
2017.5.21,4.34162334
2017.5.22,4.3491057
2017.5.23,4.35322221
2017.5.24,4.3578889
2017.5.25,4.36176944
2017.5.26,4.36733454
2017.5.27,4.37060831
2017.5.28,4.37316887
2017.5.29,4.37527562
2017.5.30,4.37710966
2017.5.31,4.27966233
2017.6.1,4.28341593
2017.6.2,4.28561685
2017.6.3,4.28780496
2017.6.4,4.29255437
2017.6.5,4.29408966
2017.6.6,4.3000438
2017.6.7,4.32766288
2017.6.8,4.3292468
2017.6.9,4.33180722
2017.6.10,4.33399474
2017.6.11,4.33425122
2017.6.12,4.4158041
2017.6.13,4.48440319
2017.6.14,4.48588549
2017.6.15,4.48838567
2017.6.16,4.49209443
2017.6.17,4.56642412
2017.6.18,4.57343081
2017.6.19,4.56764266
2017.6.20,4.56992664
2017.6.21,4.57776036
2017.6.22,4.58360483
2017.6.23,4.59110175
2017.6.24,4.59837353
2017.6.25,4.603732
2017.6.26,4.61130713
2017.6.27,4.61605144
2017.6.28,4.62057116
2017.6.29,4.62442795
2017.6.30,4.62820577
2017.7.1,4.63084848
2017.7.2,4.63926623
2017.7.3,4.64925803
2017.7.4,4.65390924
2017.7.5,4.66082465
2017.7.6,4.66657524
2017.7.7,4.67539017
2017.7.8,4.68349288
2017.7.9,4.68834305
2017.7.10,4.73844007
2017.7.11,4.78107399
2017.7.12,4.82098524
2017.7.13,4.85410223
2017.7.14,4.87556999
2017.7.15,4.88893794
2017.7.16,4.89932178
2017.7.17,4.90382009
2017.7.18,4.91842753
2017.7.19,4.93627233
2017.7.20,4.95200733
2017.7.21,4.96192722
2017.7.22,5.07179448
2017.7.23,5.0843737
2017.7.24,5.11492203
2017.7.25,5.12677337
2017.7.26,5.1421188
2017.7.27,5.15066885
2017.7.28,5.16394715
2017.7.29,5.18290664
2017.7.30,5.20196074
2017.7.31,5.22269854
2017.8.1,5.24168133
2017.8.2,5.26288345
2017.8.3,5.28661257
2017.8.4,5.2924074
2017.8.5,5.3109534
2017.8.6,5.31726071
2017.8.7,5.37297689
2017.8.8,5.38720128
2017.8.9,5.4053541
2017.8.10,5.42093508
2017.8.11,5.43516456
2017.8.12,5.46279348
2017.8.13,5.47088894
2017.8.14,5.48601342
2017.8.15,5.51432335
2017.8.16,5.52675845
2017.8.17,5.54318476
2017.8.18,5.55848993
2017.8.19,5.56472796
2017.8.20,5.57651446
2017.8.21,5.59162261
2017.8.22,5.61505629
2017.8.23,5.62569166
2017.8.24,5.64360425
2017.8.25,5.65823637
2017.8.26,5.67265986
2017.8.27,5.70846974
2017.8.28,5.71457084
2017.8.29,5.72651425
2017.8.30,5.73797905
2017.8.31,5.72392976
2017.9.1,5.73369381
2017.9.2,5.74603624
2017.9.3,5.76204452
2017.9.4,5.77942934
2017.9.5,5.78971554
2017.9.6,5.80819704
2017.9.7,5.81919126
2017.9.8,5.83301909
2017.9.9,5.84959123
2017.9.10,5.86071428
2017.9.11,5.86934575
2017.9.12,5.88501155
2017.9.13,5.89757049
2017.9.14,5.91201408
2017.9.15,5.92331364
2017.9.16,5.94308049
2017.9.17,5.9553413
2017.9.18,5.9699078
2017.9.19,5.98127761
2017.9.20,5.9982468
2017.9.21,6.01453251
2017.9.22,6.02083395
2017.9.23,6.02968279
2017.9.24,6.04745934
2017.9.25,6.05766098
2017.9.26,6.07015497
2017.9.27,6.09109822
2017.9.28,6.10158894
2017.9.29,6.11127035
2017.9.30,6.11589688
2017.10.1,6.12431351
2017.10.2,6.15512419
2017.10.3,6.16155483
2017.10.4,6.17949357
2017.10.5,6.1899383
2017.10.6,6.20587604
2017.10.7,6.21504236
2017.10.8,6.22806603
2017.10.9,6.24273192
2017.10.10,6.25816903
2017.10.11,6.28196643
2017.10.12,6.3004266
2017.10.13,6.30735838
2017.10.14,6.32034704
2017.10.15,6.34526929
2017.10.16,6.27010386
2017.10.17,6.29272378
2017.10.18,6.30894152
2017.10.19,6.24252432
2017.10.20,6.25131508
2017.10.21,6.26350565
2017.10.22,6.27569014
2017.10.23,6.29186052
2017.10.24,6.30648013
2017.10.25,6.34625394
2017.10.26,6.35923727
2017.10.27,6.36789968
2017.10.28,6.37766683
2017.10.29,6.40018464
2017.10.30,6.41223842
2017.10.31,6.4243678
2017.11.1,6.49764104
2017.11.2,6.5090828
2017.11.3,6.51533792
2017.11.4,6.52444473
2017.11.5,6.44083772
2017.11.6,6.50569884
2017.11.7,6.52401671
2017.11.8,6.53295023
2017.11.9,6.54187482
2017.11.10,6.54932831
2017.11.11,6.55944609
2017.11.12,6.61373399
2017.11.13,6.6339884
2017.11.14,6.64047266
2017.11.15,6.65901702
2017.11.16,6.66436361
2017.11.17,6.67428556
2017.11.18,6.6801379
2017.11.19,6.68704499
2017.11.20,6.68243361
2017.11.21,6.69410309
2017.11.22,6.71736922
2017.11.23,6.72689305
2017.11.24,6.73847358
2017.11.25,6.75424227
2017.11.26,6.75589153
2017.11.27,6.76353795
2017.11.28,6.77572408
2017.11.29,6.78412079
2017.11.30,6.79476288
2017.12.1,6.8038028
2017.12.2,6.81165838
2017.12.3,7.01451409
2017.12.4,7.02505052
2017.12.5,7.04753837
2017.12.6,7.06253006
2017.12.7,7.07379314
2017.12.8,7.0763627
2017.12.9,7.09446947
2017.12.10,7.1106529
2017.12.11,7.11989852
2017.12.12,7.13233539
2017.12.13,7.14801778
2017.12.14,7.15987583
2017.12.15,7.17269188
2017.12.16,7.18679003
2017.12.17,7.27069201
2017.12.18,7.27981435
2017.12.19,7.28750436
2017.12.20,7.29566094
2017.12.21,7.30162488
2017.12.22,7.31037355
2017.12.23,7.31638942
2017.12.24,7.32613303
2017.12.25,7.33030816
2017.12.26,7.35061989
2017.12.27,7.36185025
2017.12.28,7.37164795
2017.12.29,7.37850451
2017.12.30,7.37509888
2017.12.31,7.37810327
2018.1.1,7.3829425
2018.1.2,7.39116138
2018.1.3,7.44527344
2018.1.4,7.45508931
2018.1.5,7.4654237
2018.1.6,7.4700349
2018.1.7,7.48057949
2018.1.8,7.48689301
2018.1.9,7.50155299
2018.1.10,7.51872102
2018.1.11,7.53301852
2018.1.12,7.54926631
2018.1.13,7.56885579
2018.1.14,7.57513004
2018.1.15,7.58592528
2018.1.16,7.60250113
2018.1.17,7.60533496
2018.1.18,7.61889705
2018.1.19,7.62947151
2018.1.20,7.65268946
2018.1.21,7.71923846
2018.1.22,7.73125704
2018.1.23,7.74028865
2018.1.24,7.75821591
2018.1.25,7.76975907
2018.1.26,7.78561318
2018.1.27,7.80006946
2018.1.28,7.81067481
2018.1.29,7.83766745
2018.1.30,7.86829675
2018.1.31,7.89127707
2018.2.1,7.91007508
2018.2.2,7.93825769
2018.2.3,7.9637331
2018.2.4,7.66325287
2018.2.5,7.67815367
2018.2.6,7.73024373
2018.2.7,7.75371211
2018.2.8,7.7996341
2018.2.9,7.80759279
2018.2.10,7.82609748
2018.2.11,7.84778551
2018.2.12,7.86457664
2018.2.13,7.92099853
2018.2.14,7.96097234
2018.2.15,8.01652278
2018.2.16,8.02883551
2018.2.17,8.04249972
2018.2.18,8.08497812
2018.2.19,8.11791752
2018.2.20,8.13914789
2018.2.21,8.16204539
2018.2.22,8.22334681
2018.2.23,8.25023457
2018.2.24,8.27210673
2018.2.25,8.29324247
2018.2.26,8.32226473
2018.2.27,9.11076238
2018.2.28,9.14730437
2018.3.1,9.1687849
2018.3.2,9.19172387
2018.3.3,9.20966766
2018.3.4,9.29793404
2018.3.5,9.4197906
2018.3.6,9.48711434
2018.3.7,9.53624079
2018.3.8,9.60670669
2018.3.9,9.66680776
2018.3.10,9.76395333
2018.3.11,9.85185561
2018.3.12,9.97524071
2018.3.13,10.08371556
2018.3.14,10.13178918
2018.3.15,10.17040348
2018.3.16,10.28246914
2018.3.17,10.3495521
2018.3.18,10.42733604
2018.3.19,10.770661
2018.3.20,10.86352706
2018.3.21,11.14435264
2018.3.22,11.32888942
2018.3.23,11.45997003
2018.3.24,11.58768541
2018.3.25,11.80142992
2018.3.26,12.02498358
2018.3.27,12.1054795
2018.3.28,12.37180458
2018.3.29,12.67963724
2018.3.30,13.14966532
2018.3.31,13.82636055
2018.4.1,14.17899923
2018.4.2,14.56823658
2018.4.3,15.07332702
2018.4.4,15.29952626
2018.4.5,15.72860181
2018.4.6,15.97749072
2018.4.7,16.80839626
2018.4.8,17.58066178
2018.4.9,18.6679663
2018.4.10,19.09309303
2018.4.11,19.44249066
2018.4.12,19.69550068
2018.4.13,19.82531857
2018.4.14,19.98300815
2018.4.15,20.09640352
2018.4.16,21.34899852
2018.4.17,21.43115765
2018.4.18,21.62501393
2018.4.19,21.70411078
2018.4.20,21.64281079
2018.4.21,21.83144673
2018.4.22,22.13340108
2018.4.23,22.30932447
2018.4.24,27.53159239
2018.4.25,28.64698992
2018.4.26,28.71490092
2018.4.27,29.96534963
2018.4.28,31.39669486
2018.4.29,31.74941392
2018.4.30,31.87466918
2018.5.1,31.93574311
2018.5.2,34.09298265
2018.5.3,34.17157026
2018.5.4,34.29858385
2018.5.5,34.36346606
2018.5.6,34.43067413
2018.5.7,34.63001023
2018.5.8,34.74922838
2018.5.9,35.02432596
2018.5.10,35.16070826
2018.5.11,35.29401763
2018.5.12,35.47107667
2018.5.13,35.58637803
2018.5.14,35.93851161
2018.5.15,36.45323294
2018.5.16,36.82544881
2018.5.17,37.31202546
2018.5.18,37.41272231
2018.5.19,37.59519016
2018.5.20,37.81200499
2018.5.21,37.94906526
2018.5.22,38.22521748
2018.5.23,38.43712897
2018.5.24,38.55812245
2018.5.25,38.65496351
2018.5.26,38.72970335
2018.5.27,38.7914904
2018.5.28,39.03931958
2018.5.29,39.58816485
2018.5.30,39.74764031
2018.5.31,39.83696775
2018.6.1,40.42160829
2018.6.2,40.63211687
2018.6.3,40.88024941
2018.6.4,41.04135056
2018.6.5,41.10643976
2018.6.6,41.18963369
2018.6.7,41.24596854
2018.6.8,41.32870672
2018.6.9,41.46749205
2018.6.10,41.61578496
2018.6.11,41.67114019
2018.6.12,41.7543073
2018.6.13,42.11559299
2018.6.14,42.24148547
2018.6.15,42.37817215
2018.6.16,42.46447046
2018.6.17,42.55378627
2018.6.18,42.71152489
2018.6.19,43.33809369
2018.6.20,43.442816
2018.6.21,43.54645435
2018.6.22,43.60951397
2018.6.23,43.69584245
2018.6.24,43.78835546
2018.6.25,44.12985952
2018.6.26,44.1972954
2018.6.27,44.38873134
2018.6.28,44.41437653
2018.6.29,44.48271101
2018.6.30,44.60495354
2018.7.1,44.68240027
2018.7.2,44.76034028
2018.7.3,44.89809708
2018.7.4,45.05974816
2018.7.5,45.15251015
2018.7.6,45.20428363
2018.7.7,45.2768944
2018.7.8,45.61838442
2018.7.9,45.75171898
2018.7.10,46.02802775
2018.7.11,46.08508695
2018.7.12,46.16536489
2018.7.13,46.22416613
2018.7.14,46.2913622
2018.7.15,46.33909935
2018.7.16,46.47364661
2018.7.17,46.57038336
2018.7.18,46.7092756
2018.7.19,46.79582362
2018.7.20,46.8526576
2018.7.21,46.88479466
2018.7.22,46.91739722
2018.7.23,46.97792663
2018.7.24,47.04750025
2018.7.25,47.09729491
2018.7.26,47.44445043
2018.7.27,47.51134914
2018.7.28,47.72593955
2018.7.29,47.81738073
2018.7.30,47.86957999
2018.7.31,48.0737382
2018.8.1,48.11409231
2018.8.2,48.16518297
2018.8.3,48.21604194
2018.8.4,48.35515068
2018.8.5,48.39646024
2018.8.6,50.93831253
2018.8.7,51.0684799
2018.8.8,51.14098449
2018.8.9,51.2020245
2018.8.10,51.3511964
2018.8.11,51.44737054
2018.8.12,51.56975752
