Date,Data
2012.9.3,0.42613555
2012.9.4,0.4169871
2012.9.5,0.4470827
2012.9.6,0.45440565
2012.9.7,0.44494047
2012.9.8,0.44591149
2012.9.9,0.44364553
2012.9.10,0.44237344
2012.9.11,0.44904599
2012.9.12,0.44940456
2012.9.13,0.45016152
2012.9.14,0.4614788
2012.9.15,0.46332375
2012.9.16,0.46726891
2012.9.17,0.46660391
2012.9.18,0.47992549
2012.9.19,0.4902282
2012.9.20,0.47538763
2012.9.21,0.47693548
2012.9.22,0.47026049
2012.9.23,0.46751718
2012.9.24,0.46238973
2012.9.25,0.46522506
2012.9.26,0.46705775
2012.9.27,0.46723694
2012.9.28,0.46840579
2012.9.29,0.46590528
2012.9.30,0.46644929
2012.10.1,0.46554873
2012.10.2,0.48144476
2012.10.3,0.48144608
2012.10.4,0.47830684
2012.10.5,0.47111902
2012.10.6,0.46305081
2012.10.7,0.4317026
2012.10.8,0.42934849
2012.10.9,0.43493509
2012.10.10,0.44459638
2012.10.11,0.44009712
2012.10.12,0.43823727
2012.10.13,0.43155046
2012.10.14,0.42519273
2012.10.15,0.4293264
2012.10.16,0.42918901
2012.10.17,0.4259199
2012.10.18,0.43118534
2012.10.19,0.42118172
2012.10.20,0.42086978
2012.10.21,0.41378207
2012.10.22,0.41736415
2012.10.23,0.414018
2012.10.24,0.41328802
2012.10.25,0.37126775
2012.10.26,0.33020342
2012.10.27,0.33710246
2012.10.28,0.3639395
2012.10.29,0.35784457
2012.10.30,0.37420338
2012.10.31,0.39036859
2012.11.1,0.35505118
2012.11.2,0.34958737
2012.11.3,0.35992548
2012.11.4,0.36814907
2012.11.5,0.3647854
2012.11.6,0.37307914
2012.11.7,0.37354091
2012.11.8,0.37333874
2012.11.9,0.36675244
2012.11.10,0.37076108
2012.11.11,0.36905125
2012.11.12,0.37590739
2012.11.13,0.3719626
2012.11.14,0.37145215
2012.11.15,0.38434686
2012.11.16,0.4106039
2012.11.17,0.41158142
2012.11.18,0.40400785
2012.11.19,0.41017074
2012.11.20,0.40619907
2012.11.21,0.40719406
2012.11.22,0.4364749
2012.11.23,0.43173749
2012.11.24,0.43358022
2012.11.25,0.43544764
2012.11.26,0.42333364
2012.11.27,0.42050684
2012.11.28,0.42636476
2012.11.29,0.43028144
2012.11.30,0.43425314
2012.12.1,0.43351613
2012.12.2,0.43034147
2012.12.3,0.43727741
2012.12.4,0.46334143
2012.12.5,0.4600195
2012.12.6,0.45589728
2012.12.7,0.46181513
2012.12.8,0.45801935
2012.12.9,0.45567192
2012.12.10,0.45654716
2012.12.11,0.46027914
2012.12.12,0.46412472
2012.12.13,0.46200601
2012.12.14,0.45724742
2012.12.15,0.45257228
2012.12.16,0.44440518
2012.12.17,0.44225293
2012.12.18,0.44356831
2012.12.19,0.45457659
2012.12.20,0.45048147
2012.12.21,0.44861922
2012.12.22,0.44325686
2012.12.23,0.44064935
2012.12.24,0.44326108
2012.12.25,0.44180929
2012.12.26,0.44620268
2012.12.27,0.44396508
2012.12.28,0.44341402
2012.12.29,0.44226582
2012.12.30,0.44382703
2012.12.31,0.44458415
2013.1.1,0.43590587
2013.1.2,0.4346749
2013.1.3,0.43907437
2013.1.4,0.44237678
2013.1.5,0.4395856
2013.1.6,0.43986858
2013.1.7,0.44466355
2013.1.8,0.449516
2013.1.9,0.44999749
2013.1.10,0.4624644
2013.1.11,0.46131585
2013.1.12,0.46434553
2013.1.13,0.45906576
2013.1.14,0.46511609
2013.1.15,0.46223831
2013.1.16,0.47785283
2013.1.17,0.50036737
2013.1.18,0.5047065
2013.1.19,0.50080749
2013.1.20,0.50261701
2013.1.21,0.53179865
2013.1.22,0.53848737
2013.1.23,0.54239989
2013.1.24,0.52392057
2013.1.25,0.53546569
2013.1.26,0.54534503
2013.1.27,0.54019842
2013.1.28,0.5591238
2013.1.29,0.5708715
2013.1.30,0.56929107
2013.1.31,0.57862807
2013.2.1,0.57216576
2013.2.2,0.5525864
2013.2.3,0.57092238
2013.2.4,0.56586976
2013.2.5,0.56710462
2013.2.6,0.57614361
2013.2.7,0.59150168
2013.2.8,0.5965851
2013.2.9,0.60984961
2013.2.10,0.61297441
2013.2.11,0.6205852
2013.2.12,0.62519231
2013.2.13,0.6070007
2013.2.14,0.64475627
2013.2.15,0.63754985
2013.2.16,0.63579995
2013.2.17,0.62759944
2013.2.18,0.62685694
2013.2.19,0.65294499
2013.2.20,0.6519828
2013.2.21,0.65050804
2013.2.22,0.65264963
2013.2.23,0.64523271
2013.2.24,0.64378047
2013.2.25,0.64059775
2013.2.26,0.64508911
2013.2.27,0.64151331
2013.2.28,0.65956468
2013.3.1,0.66620688
2013.3.2,0.66140767
2013.3.3,0.6620612
2013.3.4,0.67370478
2013.3.5,0.69857658
2013.3.6,0.69398592
2013.3.7,0.69393811
2013.3.8,0.70483832
2013.3.9,0.71570945
2013.3.10,0.70766958
2013.3.11,0.71808874
2013.3.12,0.689594
2013.3.13,0.70218159
2013.3.14,0.70021081
2013.3.15,0.69542326
2013.3.16,0.69358237
2013.3.17,0.69376789
2013.3.18,0.71350756
2013.3.19,0.74007095
2013.3.20,0.75334881
2013.3.21,0.76433987
2013.3.22,0.75351702
2013.3.23,0.73009978
2013.3.24,0.75103299
2013.3.25,0.74955238
2013.3.26,0.75906619
2013.3.27,0.77795934
2013.3.28,0.76380054
2013.3.29,0.76847591
2013.3.30,0.7650489
2013.3.31,0.76397138
2013.4.1,0.77762929
2013.4.2,0.79559171
2013.4.3,0.80188546
2013.4.4,0.79133404
2013.4.5,0.79026842
2013.4.6,0.78595935
2013.4.7,0.80471663
2013.4.8,0.81589551
2013.4.9,0.828321
2013.4.10,0.73006681
2013.4.11,0.57743272
2013.4.12,0.64450576
2013.4.13,0.56111112
2013.4.14,0.55732798
2013.4.15,0.52539923
2013.4.16,0.42719945
2013.4.17,0.58107056
2013.4.18,0.64705928
2013.4.19,0.6631116
2013.4.20,0.68011007
2013.4.21,0.65020513
2013.4.22,0.67155494
2013.4.23,0.70506905
2013.4.24,0.71536817
2013.4.25,0.67970603
2013.4.26,0.66766869
2013.4.27,0.64168438
2013.4.28,0.65814847
2013.4.29,0.67488549
2013.4.30,0.6628198
2013.5.1,0.5963076
2013.5.2,0.56329098
2013.5.3,0.52863625
2013.5.4,0.58850035
2013.5.5,0.60132603
2013.5.6,0.58317057
2013.5.7,0.57573505
2013.5.8,0.58842252
2013.5.9,0.58495572
2013.5.10,0.6029824
2013.5.11,0.59315614
2013.5.12,0.58784767
2013.5.13,0.59976635
2013.5.14,0.57614408
2013.5.15,0.56512736
2013.5.16,0.58758914
2013.5.17,0.5959004
2013.5.18,0.59661067
2013.5.19,0.59512762
2013.5.20,0.59384042
2013.5.21,0.5894928
2013.5.22,0.59596299
2013.5.23,0.61031725
2013.5.24,0.62317074
2013.5.25,0.61985472
2013.5.26,0.62298776
2013.5.27,0.60999739
2013.5.28,0.60685801
2013.5.29,0.61970703
2013.5.30,0.60735724
2013.5.31,0.60963819
2013.6.1,0.61130049
2013.6.2,0.59490417
2013.6.3,0.5919495
2013.6.4,0.58185425
2013.6.5,0.58310544
2013.6.6,0.57389937
2013.6.7,0.54256174
2013.6.8,0.53456194
2013.6.9,0.4929529
2013.6.10,0.51341281
2013.6.11,0.52687122
2013.6.12,0.5235529
2013.6.13,0.50196518
2013.6.14,0.48737206
2013.6.15,0.48953375
2013.6.16,0.48719206
2013.6.17,0.49490954
2013.6.18,0.51226511
2013.6.19,0.5159638
2013.6.20,0.51365308
2013.6.21,0.49831352
2013.6.22,0.49297064
2013.6.23,0.49387671
2013.6.24,0.48476632
2013.6.25,0.47873497
2013.6.26,0.4843894
2013.6.27,0.47180539
2013.6.28,0.43418941
2013.6.29,0.42822834
2013.6.30,0.43364499
2013.7.1,0.3921391
2013.7.2,0.42077896
2013.7.3,0.34511752
2013.7.4,0.36327442
2013.7.5,0.25137227
2013.7.6,0.24697539
2013.7.7,0.32774058
2013.7.8,0.33061179
2013.7.9,0.33678118
2013.7.10,0.42062511
2013.7.11,0.43199614
2013.7.12,0.4435736
2013.7.13,0.45065172
2013.7.14,0.44071232
2013.7.15,0.46319903
2013.7.16,0.44950747
2013.7.17,0.44918429
2013.7.18,0.41101769
2013.7.19,0.42020185
2013.7.20,0.40988259
2013.7.21,0.41542361
2013.7.22,0.41426671
2013.7.23,0.42313783
2013.7.24,0.43201734
2013.7.25,0.44328477
2013.7.26,0.44123489
2013.7.27,0.42881323
2013.7.28,0.45576727
2013.7.29,0.4615233
2013.7.30,0.47843582
2013.7.31,0.48578729
2013.8.1,0.47650688
2013.8.2,0.47080965
2013.8.3,0.46514007
2013.8.4,0.46962501
2013.8.5,0.47403589
2013.8.6,0.47588693
2013.8.7,0.47110358
2013.8.8,0.45549736
2013.8.9,0.44368294
2013.8.10,0.45067687
2013.8.11,0.45325874
2013.8.12,0.460992
2013.8.13,0.47378501
2013.8.14,0.47822877
2013.8.15,0.47128252
2013.8.16,0.47201151
2013.8.17,0.47714663
2013.8.18,0.47594412
2013.8.19,0.49198261
2013.8.20,0.50239111
2013.8.21,0.52596511
2013.8.22,0.51926578
2013.8.23,0.51280552
2013.8.24,0.51417841
2013.8.25,0.53402669
2013.8.26,0.53036845
2013.8.27,0.54975015
2013.8.28,0.54948802
2013.8.29,0.54971258
2013.8.30,0.57133682
2013.8.31,0.57841425
2013.9.1,0.58518131
2013.9.2,0.58029828
2013.9.3,0.57645991
2013.9.4,0.5517206
2013.9.5,0.55281923
2013.9.6,0.52999237
2013.9.7,0.54101007
2013.9.8,0.53373725
2013.9.9,0.54582456
2013.9.10,0.54697265
2013.9.11,0.56123857
2013.9.12,0.55960477
2013.9.13,0.56058344
2013.9.14,0.54929408
2013.9.15,0.55075529
2013.9.16,0.55192272
2013.9.17,0.55635875
2013.9.18,0.55447458
2013.9.19,0.5424203
2013.9.20,0.53652694
2013.9.21,0.53898818
2013.9.22,0.5354997
2013.9.23,0.53420235
2013.9.24,0.53841426
2013.9.25,0.53623189
2013.9.26,0.54029093
2013.9.27,0.54494067
2013.9.28,0.54630493
2013.9.29,0.54476234
2013.9.30,0.54102213
2013.10.1,0.54563378
2013.10.2,0.44336113
2013.10.3,0.50939906
2013.10.4,0.52484173
2013.10.5,0.5229598
2013.10.6,0.52570971
2013.10.7,0.52548725
2013.10.8,0.52734547
2013.10.9,0.53326889
2013.10.10,0.5330939
2013.10.11,0.53523729
2013.10.12,0.53774905
2013.10.13,0.55441311
2013.10.14,0.5610354
2013.10.15,0.58654346
2013.10.16,0.56259156
2013.10.17,0.58048252
2013.10.18,0.60343009
2013.10.19,0.63247818
2013.10.20,0.63137113
2013.10.21,0.65179143
2013.10.22,0.66536439
2013.10.23,0.67904086
2013.10.24,0.65931026
2013.10.25,0.63582083
2013.10.26,0.61845859
2013.10.27,0.65022032
2013.10.28,0.64725567
2013.10.29,0.65780618
2013.10.30,0.64568531
2013.10.31,0.65023296
2013.11.1,0.64665719
2013.11.2,0.65091925
2013.11.3,0.65709665
2013.11.4,0.67495981
2013.11.5,0.69037619
2013.11.6,0.71022816
2013.11.7,0.72751953
2013.11.8,0.75462533
2013.11.9,0.75125653
2013.11.10,0.73881029
2013.11.11,0.7484549
2013.11.12,0.75027302
2013.11.13,0.77089131
2013.11.14,0.77116802
2013.11.15,0.76441322
2013.11.16,0.77229347
2013.11.17,0.7930652
2013.11.18,0.8413125
2013.11.19,0.78233987
2013.11.20,0.79850975
2013.11.21,0.82787687
2013.11.22,0.828551
2013.11.23,0.8254903
2013.11.24,0.81350899
2013.11.25,0.8068037
2013.11.26,0.81445664
2013.11.27,0.80604314
2013.11.28,0.80197954
2013.11.29,0.81443352
2013.11.30,0.80619894
2013.12.1,0.76951855
2013.12.2,0.78331557
2013.12.3,0.78246039
2013.12.4,0.79317633
2013.12.5,0.76496509
2013.12.6,0.70448487
2013.12.7,0.64851474
2013.12.8,0.68859025
2013.12.9,0.72624049
2013.12.10,0.74720775
2013.12.11,0.71325422
2013.12.12,0.7101462
2013.12.13,0.71131105
2013.12.14,0.69993974
2013.12.15,0.70164739
2013.12.16,0.62739308
2013.12.17,0.61916655
2013.12.18,0.50731804
2013.12.19,0.62737001
2013.12.20,0.57977015
2013.12.21,0.56198697
2013.12.22,0.58115845
2013.12.23,0.60575621
2013.12.24,0.60232351
2013.12.25,0.61164804
2013.12.26,0.64995164
2013.12.27,0.62991518
2013.12.28,0.62511757
2013.12.29,0.63295525
2013.12.30,0.63683088
2013.12.31,0.63369738
2014.1.1,0.64535261
2014.1.2,0.65772612
2014.1.3,0.66548544
2014.1.4,0.66904286
2014.1.5,0.69421637
2014.1.6,0.6964415
2014.1.7,0.64098297
2014.1.8,0.65722744
2014.1.9,0.65697253
2014.1.10,0.66705357
2014.1.11,0.68065941
2014.1.12,0.65830278
2014.1.13,0.65045014
2014.1.14,0.64520153
2014.1.15,0.65401986
2014.1.16,0.63989701
2014.1.17,0.63375375
2014.1.18,0.63838595
2014.1.19,0.65040586
2014.1.20,0.64350807
2014.1.21,0.64167993
2014.1.22,0.63770458
2014.1.23,0.63405724
2014.1.24,0.61769795
2014.1.25,0.62985016
2014.1.26,0.63363545
2014.1.27,0.60115997
2014.1.28,0.61796284
2014.1.29,0.62080242
2014.1.30,0.62479757
2014.1.31,0.62527123
2014.2.1,0.62781777
2014.2.2,0.62808058
2014.2.3,0.62373459
2014.2.4,0.62190393
2014.2.5,0.59705689
2014.2.6,0.58829564
2014.2.7,0.55324677
2014.2.8,0.53929459
2014.2.9,0.54474512
2014.2.10,0.54358013
2014.2.11,0.53527794
2014.2.12,0.51979723
2014.2.13,0.48310146
2014.2.14,0.53127793
2014.2.15,0.51966629
2014.2.16,0.49584095
2014.2.17,0.50313276
2014.2.18,0.50136463
2014.2.19,0.4971754
2014.2.20,0.44320871
2014.2.21,0.46146475
2014.2.22,0.48709739
2014.2.23,0.48552657
2014.2.24,0.41968393
2014.2.25,0.42451875
2014.2.26,0.47250547
2014.2.27,0.47269554
2014.2.28,0.44325517
2014.3.1,0.45810904
2014.3.2,0.45528097
2014.3.3,0.5470395
2014.3.4,0.54023576
2014.3.5,0.5379077
2014.3.6,0.53595742
2014.3.7,0.49672604
2014.3.8,0.48052606
2014.3.9,0.48892959
2014.3.10,0.47810689
2014.3.11,0.48333603
2014.3.12,0.48047117
2014.3.13,0.48949963
2014.3.14,0.47640714
2014.3.15,0.48258891
2014.3.16,0.48035296
2014.3.17,0.47254995
2014.3.18,0.46513188
2014.3.19,0.45918011
2014.3.20,0.43878182
2014.3.21,0.42138848
2014.3.22,0.41315849
2014.3.23,0.4078955
2014.3.24,0.43570338
2014.3.25,0.4335584
2014.3.26,0.42609769
2014.3.27,0.30238124
2014.3.28,0.34290969
2014.3.29,0.33006706
2014.3.30,0.28568195
2014.3.31,0.28128668
2014.4.1,0.32861547
2014.4.2,0.25028644
2014.4.3,0.26892424
2014.4.4,0.26791134
2014.4.5,0.29770968
2014.4.6,0.28961429
2014.4.7,0.270504
2014.4.8,0.28041174
2014.4.9,0.26407901
2014.4.10,0.10975277
2014.4.11,0.2360093
2014.4.12,0.23671392
2014.4.13,0.22718711
2014.4.14,0.29751685
2014.4.15,0.3771139
2014.4.16,0.38867629
2014.4.17,0.3468144
2014.4.18,0.32281807
2014.4.19,0.35609672
2014.4.20,0.35118598
2014.4.21,0.34379272
2014.4.22,0.3359187
2014.4.23,0.33817434
2014.4.24,0.35367035
2014.4.25,0.29951225
2014.4.26,0.29299876
2014.4.27,0.24381602
2014.4.28,0.26416313
2014.4.29,0.27290594
2014.4.30,0.27705218
2014.5.1,0.29338203
2014.5.2,0.2818973
2014.5.3,0.26211843
2014.5.4,0.25437105
2014.5.5,0.25032977
2014.5.6,0.24624137
2014.5.7,0.26476431
2014.5.8,0.26152366
2014.5.9,0.28668289
2014.5.10,0.2898866
2014.5.11,0.26060983
2014.5.12,0.2642139
2014.5.13,0.26251747
2014.5.14,0.27322932
2014.5.15,0.27738723
2014.5.16,0.27929505
2014.5.17,0.27998408
2014.5.18,0.27727147
2014.5.19,0.27678093
2014.5.20,0.34148383
2014.5.21,0.34575121
2014.5.22,0.38672062
2014.5.23,0.37981004
2014.5.24,0.38471884
2014.5.25,0.43212514
2014.5.26,0.4430192
2014.5.27,0.42856595
2014.5.28,0.43057864
2014.5.29,0.4209866
2014.5.30,0.46647408
2014.5.31,0.46987952
2014.6.1,0.4689545
2014.6.2,0.49935166
2014.6.3,0.5031868
2014.6.4,0.47775708
2014.6.5,0.49175758
2014.6.6,0.48151757
2014.6.7,0.48724264
2014.6.8,0.48778683
2014.6.9,0.48008733
2014.6.10,0.48415033
2014.6.11,0.4675857
2014.6.12,0.42288262
2014.6.13,0.42911134
2014.6.14,0.39460066
2014.6.15,0.41867358
2014.6.16,0.41540105
2014.6.17,0.43643788
2014.6.18,0.43118923
2014.6.19,0.42070139
2014.6.20,0.41534109
2014.6.21,0.41855569
2014.6.22,0.4258308
2014.6.23,0.41400324
2014.6.24,0.40227456
2014.6.25,0.38781509
2014.6.26,0.40327438
2014.6.27,0.42463007
2014.6.28,0.41670271
2014.6.29,0.42119984
2014.6.30,0.45521142
2014.7.1,0.4545508
2014.7.2,0.46448487
2014.7.3,0.45472419
2014.7.4,0.44408562
2014.7.5,0.44356915
2014.7.6,0.4480701
2014.7.7,0.43355101
2014.7.8,0.43694095
2014.7.9,0.43513348
2014.7.10,0.42686155
2014.7.11,0.44474694
2014.7.12,0.44467828
2014.7.13,0.43836588
2014.7.14,0.42884081
2014.7.15,0.43004001
2014.7.16,0.42587656
2014.7.17,0.43102755
2014.7.18,0.43816147
2014.7.19,0.43676013
2014.7.20,0.43176307
2014.7.21,0.42744156
2014.7.22,0.42580804
2014.7.23,0.42559207
2014.7.24,0.41110844
2014.7.25,0.40751198
2014.7.26,0.40081744
2014.7.27,0.39835011
2014.7.28,0.39012402
2014.7.29,0.38971216
2014.7.30,0.37157234
2014.7.31,0.38644984
2014.8.1,0.40074472
2014.8.2,0.39338298
2014.8.3,0.39138381
2014.8.4,0.39163267
2014.8.5,0.38418674
2014.8.6,0.38230774
2014.8.7,0.38774608
2014.8.8,0.39141267
2014.8.9,0.39047756
2014.8.10,0.38880952
2014.8.11,0.37148936
2014.8.12,0.36814889
2014.8.13,0.34265896
2014.8.14,0.29724154
2014.8.15,0.2770636
2014.8.16,0.30863763
2014.8.17,0.27845198
2014.8.18,0.23351501
2014.8.19,0.26521576
2014.8.20,0.29961402
2014.8.21,0.30836722
2014.8.22,0.30377998
2014.8.23,0.2839146
2014.8.24,0.29973589
2014.8.25,0.28716223
2014.8.26,0.30310173
2014.8.27,0.2962157
2014.8.28,0.29555129
2014.8.29,0.29957379
2014.8.30,0.28644833
2014.8.31,0.25462889
2014.9.1,0.24623349
2014.9.2,0.25130967
2014.9.3,0.24937648
2014.9.4,0.27303957
2014.9.5,0.26113817
2014.9.6,0.26184856
2014.9.7,0.25811594
2014.9.8,0.24458648
2014.9.9,0.24848002
2014.9.10,0.25665909
2014.9.11,0.25565123
2014.9.12,0.25144413
2014.9.13,0.25818373
2014.9.14,0.25470316
2014.9.15,0.25222031
2014.9.16,0.2391653
2014.9.17,0.22572012
2014.9.18,0.16649515
2014.9.19,0.10161144
2014.9.20,0.13674281
2014.9.21,0.11740586
2014.9.22,0.13061823
2014.9.23,0.19790649
2014.9.24,0.17143117
2014.9.25,0.14229594
2014.9.26,0.1312668
2014.9.27,0.12259863
2014.9.28,0.06909286
2014.9.29,0.06404
2014.9.30,0.09732055
2014.10.1,0.09038598
2014.10.2,0.06122381
2014.10.3,0.03397769
2014.10.4,-0.05677315
2014.10.5,-0.08287648
2014.10.6,-0.04928689
2014.10.7,-0.02111664
2014.10.8,0.02793421
2014.10.9,0.05849381
2014.10.10,0.04661856
2014.10.11,0.05096157
2014.10.12,0.09622484
2014.10.13,0.12533024
2014.10.14,0.14191638
2014.10.15,0.13347395
2014.10.16,0.10492031
2014.10.17,0.10802911
2014.10.18,0.12706772
2014.10.19,0.12054742
2014.10.20,0.10357791
2014.10.21,0.11177767
2014.10.22,0.10004478
2014.10.23,0.04836579
2014.10.24,0.04643589
2014.10.25,0.01417048
2014.10.26,0.03796899
2014.10.27,0.02784894
2014.10.28,0.03842086
2014.10.29,-0.0153108
2014.10.30,0.01948094
2014.10.31,-0.00297971
2014.11.1,-0.0358607
2014.11.2,-0.04189859
2014.11.3,-0.0370972
2014.11.4,-0.02100449
2014.11.5,0.00639045
2014.11.6,0.03874842
2014.11.7,0.0151083
2014.11.8,0.02412727
2014.11.9,0.07229838
2014.11.10,0.08097256
2014.11.11,0.08520094
2014.11.12,0.22341323
2014.11.13,0.19084831
2014.11.14,0.15565588
2014.11.15,0.10038258
2014.11.16,0.13784718
2014.11.17,0.12905441
2014.11.18,0.09537844
2014.11.19,0.10195664
2014.11.20,0.05678634
2014.11.21,0.04073797
2014.11.22,0.04733256
2014.11.23,0.08741627
2014.11.24,0.10609642
2014.11.25,0.10855151
2014.11.26,0.09210496
2014.11.27,0.09231538
2014.11.28,0.11906574
2014.11.29,0.11647969
2014.11.30,0.1247684
2014.12.1,0.12966511
2014.12.2,0.13592184
2014.12.3,0.11652479
2014.12.4,0.10735594
2014.12.5,0.12443764
2014.12.6,0.12105833
2014.12.7,0.1196084
2014.12.8,0.09367931
2014.12.9,0.06774599
2014.12.10,0.05142815
2014.12.11,0.06127927
2014.12.12,0.07175684
2014.12.13,0.05680564
2014.12.14,0.07580096
2014.12.15,0.05616698
2014.12.16,-0.00385278
2014.12.17,-0.02234804
2014.12.18,-0.04413132
2014.12.19,-0.02096095
2014.12.20,0.0142896
2014.12.21,-0.01050545
2014.12.22,0.02588984
2014.12.23,0.03490423
2014.12.24,0.00052077
2014.12.25,-0.01198521
2014.12.26,0.0151903
2014.12.27,-0.01965844
2014.12.28,-0.01600003
2014.12.29,-0.0286916
2014.12.30,-0.03008246
2014.12.31,0.00829224
2015.1.1,-0.01469793
2015.1.2,-0.01167772
2015.1.3,-0.14174296
2015.1.4,-0.2045391
2015.1.5,-0.15512083
2015.1.6,-0.10027826
2015.1.7,-0.06410571
2015.1.8,-0.11792596
2015.1.9,-0.08715175
2015.1.10,-0.14308538
2015.1.11,-0.17989222
2015.1.12,-0.17177167
2015.1.13,-0.37581885
2015.1.14,-0.71219476
2015.1.15,-0.48313267
2015.1.16,-0.4901447
2015.1.17,-0.54211944
2015.1.18,-0.46978342
2015.1.19,-0.43354918
2015.1.20,-0.45977922
2015.1.21,-0.34898973
2015.1.22,-0.31084242
2015.1.23,-0.31921592
2015.1.24,-0.23671511
2015.1.25,-0.20714932
2015.1.26,-0.1118198
2015.1.27,-0.15675919
2015.1.28,-0.30873738
2015.1.29,-0.31506681
2015.1.30,-0.35140954
2015.1.31,-0.4178197
2015.2.1,-0.34561981
2015.2.2,-0.27735259
2015.2.3,-0.33801519
2015.2.4,-0.33817116
2015.2.5,-0.40708125
2015.2.6,-0.36630097
2015.2.7,-0.32888691
2015.2.8,-0.35768225
2015.2.9,-0.37657549
2015.2.10,-0.37328232
2015.2.11,-0.37848428
2015.2.12,-0.36170007
2015.2.13,-0.28236986
2015.2.14,-0.1780309
2015.2.15,-0.28363013
2015.2.16,-0.29583551
2015.2.17,-0.23975823
2015.2.18,-0.27994959
2015.2.19,-0.25721171
2015.2.20,-0.23575553
2015.2.21,-0.2303759
2015.2.22,-0.27679896
2015.2.23,-0.26029429
2015.2.24,-0.2578376
2015.2.25,-0.2653488
2015.2.26,-0.27049775
2015.2.27,-0.18047747
2015.2.28,-0.17703509
2015.3.1,-0.14742676
2015.3.2,-0.0854037
2015.3.3,-0.05992975
2015.3.4,-0.10080928
2015.3.5,-0.08257394
2015.3.6,-0.09999369
2015.3.7,-0.08414857
2015.3.8,-0.08786756
2015.3.9,-0.02897939
2015.3.10,-0.02598664
2015.3.11,-0.01242398
2015.3.12,-0.0176556
2015.3.13,-0.06069656
2015.3.14,-0.06270123
2015.3.15,-0.04668422
2015.3.16,-0.0307294
2015.3.17,-0.05220893
2015.3.18,-0.16578887
2015.3.19,-0.14342736
2015.3.20,-0.14194561
2015.3.21,-0.14917468
2015.3.22,-0.1131405
2015.3.23,-0.11937829
2015.3.24,-0.21484099
2015.3.25,-0.21221034
2015.3.26,-0.19661
2015.3.27,-0.20963081
2015.3.28,-0.17854485
2015.3.29,-0.22767438
2015.3.30,-0.20120782
2015.3.31,-0.21746107
2015.4.1,-0.20242643
2015.4.2,-0.17250387
2015.4.3,-0.16736841
2015.4.4,-0.17025783
2015.4.5,-0.13919007
2015.4.6,-0.16033211
2015.4.7,-0.16930897
2015.4.8,-0.21071871
2015.4.9,-0.21618217
2015.4.10,-0.25114464
2015.4.11,-0.24701212
2015.4.12,-0.24890985
2015.4.13,-0.31100093
2015.4.14,-0.33778475
2015.4.15,-0.31050178
2015.4.16,-0.2860523
2015.4.17,-0.31833456
2015.4.18,-0.313947
2015.4.19,-0.31913242
2015.4.20,-0.30549025
2015.4.21,-0.23512668
2015.4.22,-0.24979804
2015.4.23,-0.23983628
2015.4.24,-0.26410037
2015.4.25,-0.29372746
2015.4.26,-0.33002569
2015.4.27,-0.28681528
2015.4.28,-0.29560085
2015.4.29,-0.29558808
2015.4.30,-0.23590937
2015.5.1,-0.25874291
2015.5.2,-0.24229463
2015.5.3,-0.21268091
2015.5.4,-0.22283861
2015.5.5,-0.23608616
2015.5.6,-0.27138509
2015.5.7,-0.22783365
2015.5.8,-0.19166467
2015.5.9,-0.20122125
2015.5.10,-0.21008426
2015.5.11,-0.20034121
2015.5.12,-0.20262837
2015.5.13,-0.23401264
2015.5.14,-0.22821039
2015.5.15,-0.22477888
2015.5.16,-0.23281026
2015.5.17,-0.23025933
2015.5.18,-0.24733324
2015.5.19,-0.25288585
2015.5.20,-0.23901072
2015.5.21,-0.23331371
2015.5.22,-0.20385374
2015.5.23,-0.21436755
2015.5.24,-0.20344388
2015.5.25,-0.22240322
2015.5.26,-0.22070419
2015.5.27,-0.22467037
2015.5.28,-0.22198769
2015.5.29,-0.22352037
2015.5.30,-0.24051297
2015.5.31,-0.26061607
2015.6.1,-0.29712587
2015.6.2,-0.28054384
2015.6.3,-0.27726041
2015.6.4,-0.28800973
2015.6.5,-0.2798737
2015.6.6,-0.27309033
2015.6.7,-0.28576041
2015.6.8,-0.25459667
2015.6.9,-0.25284127
2015.6.10,-0.25470243
2015.6.11,-0.24649021
2015.6.12,-0.24883824
2015.6.13,-0.23037513
2015.6.14,-0.22657331
2015.6.15,-0.2086446
2015.6.16,-0.13632265
2015.6.17,-0.15126128
2015.6.18,-0.14875334
2015.6.19,-0.17172963
2015.6.20,-0.16782166
2015.6.21,-0.17327372
2015.6.22,-0.16171101
2015.6.23,-0.17298227
2015.6.24,-0.1942161
2015.6.25,-0.18266701
2015.6.26,-0.17632926
2015.6.27,-0.13752909
2015.6.28,-0.15086183
2015.6.29,-0.11528866
2015.6.30,-0.08902219
2015.7.1,-0.10998489
2015.7.2,-0.12528726
2015.7.3,-0.11580757
2015.7.4,-0.09741967
2015.7.5,-0.05147352
2015.7.6,-0.06265655
2015.7.7,-0.07707568
2015.7.8,-0.05807224
2015.7.9,-0.06224864
2015.7.10,-0.00304843
2015.7.11,0.02330969
2015.7.12,0.07850972
2015.7.13,0.02041508
2015.7.14,0.00035323
2015.7.15,-0.0047162
2015.7.16,-0.02775043
2015.7.17,-0.02448885
2015.7.18,-0.0336824
2015.7.19,-0.04188324
2015.7.20,-0.02191308
2015.7.21,-0.03807192
2015.7.22,-0.02996962
2015.7.23,-0.03393092
2015.7.24,0.00910739
2015.7.25,0.01112851
2015.7.26,0.02228021
2015.7.27,0.02801541
2015.7.28,0.03036808
2015.7.29,0.01228614
